62.451	5.035	0	0	0	742.903
73.321	4.684	0	0	0	695.844
82.744	6.29	0	0	0	832.358
90.688	8.932	0	0	0	1081.585
96.765	10.774	0	0	0	1278.387
100.325	10.766	0	0	0	1313.217
100.687	9.086	0	0	0	1182.075
97.317	6.152	0	0	0	908.955
90.132	2.896	0	0	0	576.637
79.753	1.149	0	0	0	362.031
67.316	2.092	0	0	0	393.875
54.167	5.604	0	0	0	684.3
41.656	11.24	0	0	0	1206.754
30.629	17.466	0	0	0	1820.799
20.921	21.112	0	0	0	2218.705
11.81	21.005	0	0	0	2258.602
2.82	19.462	0	0	0	2121.78
-6.073	18.521	0	0	0	1992.63
-14.438	18.096	0	0	0	1886.445
-21.481	17.393	0	0	0	1755.556
-26.279	16.22	0	0	0	1594.907
-27.998	15.156	0	0	0	1461.382
-26.292	14.098	0	0	0	1348.656
-21.699	11.54	0	0	0	1116.941
-15.515	6.518	0	0	0	662.773
-9.4	-0.531	0	0	0	2.342
-4.774	-8.1	0	0	0	-743.207
-2.221	-14.095	0	0	0	-1380.556
-1.523	-17.661	0	0	0	-1810.771
-2.043	-19.508	0	0	0	-2072.419
-3.217	-21.061	0	0	0	-2279.225
-5.02	-23.849	0	0	0	-2571.157
-7.974	-28.316	0	0	0	-3002.657
-12.776	-33.14	0	0	0	-3469.936
-19.873	-36.126	0	0	0	-3779.758
-29.292	-36.159	0	0	0	-3822.484
-40.625	-33.778	0	0	0	-3633.966
-53.079	-30.155	0	0	0	-3313.647
-65.753	-26.691	0	0	0	-2990.898
-77.997	-24.888	0	0	0	-2811.649
-89.558	-25.49	0	0	0	-2857.234
-100.467	-27.832	0	0	0	-3079.491
-110.805	-30.36	0	0	0	-3341.271
-120.517	-31.989	0	0	0	-3537.078
-129.321	-32.627	0	0	0	-3647.066
-136.71	-32.645	0	0	0	-3696.74
-142.222	-32.991	0	0	0	-3770.943
-145.804	-35.246	0	0	0	-4018.943
-147.89	-40.387	0	0	0	-4540.602
-149.094	-47.409	0	0	0	-5254.422
-149.802	-53.689	0	0	0	-5918.438
-150.029	-57.208	0	0	0	-6328.538
-149.447	-57.494	0	0	0	-6415.045
-147.576	-55.302	0	0	0	-6228.979
-144.122	-52.186	0	0	0	-5911.482
-139.064	-49.198	0	0	0	-5571.849
-132.628	-46.445	0	0	0	-5236.538
-125.161	-43.355	0	0	0	-4863.463
-116.889	-38.896	0	0	0	-4359.539
-107.803	-32.442	0	0	0	-3661.381
-97.616	-24.102	0	0	0	-2772.553
-85.777	-14.325	0	0	0	-1731.943
-71.607	-3.62	0	0	0	-588.628
-54.625	7.043	0	0	0	564.357
-34.886	16.137	0	0	0	1579.636
-12.978	22.722	0	0	0	2358.648
10.182	26.951	0	0	0	2899.987
33.688	29.761	0	0	0	3279.062
56.984	32.433	0	0	0	3612.766
79.903	35.611	0	0	0	3969.731
102.464	38.921	0	0	0	4329.041
124.632	41.581	0	0	0	4628.048
146.186	43.267	0	0	0	4839.635
166.697	44.385	0	0	0	4999.967
185.499	45.318	0	0	0	5143.933
201.799	46.276	0	0	0	5289.918
214.954	47.821	0	0	0	5486.788
224.605	50.311	0	0	0	5765.634
230.737	53.567	0	0	0	6110.92
233.69	57.317	0	0	0	6500.468
233.991	61.268	0	0	0	6909.981
232.167	65.161	0	0	0	7317.128
228.56	68.565	0	0	0	7681.371
223.197	70.73	0	0	0	7927.909
215.893	71.202	0	0	0	8003.05
206.524	70.39	0	0	0	7930.492
195.25	69.198	0	0	0	7786.33
182.504	67.932	0	0	0	7603.555
168.766	65.75	0	0	0	7315.52
154.323	61.312	0	0	0	6805.337
139.267	54.269	0	0	0	6038.054
123.622	45.665	0	0	0	5104.832
107.393	36.721	0	0	0	4120.679
90.581	28.092	0	0	0	3156.684
73.229	20.059	0	0	0	2250.304
55.371	12.478	0	0	0	1395.425
36.957	4.735	0	0	0	537.117
17.973	-3.265	0	0	0	-336.966
-1.429	-10.672	0	0	0	-1152.478
-21.021	-16.882	0	0	0	-1850.992
-40.628	-22.122	0	0	0	-2446.312
-60.089	-26.698	0	0	0	-2963.295
-79.195	-30.527	0	0	0	-3396.324
-97.651	-33.439	0	0	0	-3733.751
-115.089	-35.474	0	0	0	-3981.843
-131.123	-36.868	0	0	0	-4163.307
-145.451	-38.067	0	0	0	-4320.277
-157.935	-39.657	0	0	0	-4508.762
-168.562	-41.998	0	0	0	-4765.87
-177.385	-45.085	0	0	0	-5095.226
-184.427	-48.526	0	0	0	-5463.518
-189.614	-51.661	0	0	0	-5808.631
-192.8	-54.056	0	0	0	-6084.882
-193.837	-55.674	0	0	0	-6280.183
-192.689	-56.894	0	0	0	-6422.802
-189.52	-58.178	0	0	0	-6553.51
-184.571	-59.255	0	0	0	-6651.157
-178.098	-59.458	0	0	0	-6657.582
-170.352	-58.496	0	0	0	-6544.679
-161.545	-56.478	0	0	0	-6319.3
-151.801	-53.507	0	0	0	-5989.42
-141.104	-49.447	0	0	0	-5542.351
-129.327	-44.18	0	0	0	-4966.79
-116.3	-37.773	0	0	0	-4267.909
-101.871	-30.369	0	0	0	-3458.503
-85.952	-22.093	0	0	0	-2551.847
-68.592	-13.364	0	0	0	-1589.715
-50.038	-5.039	0	0	0	-656.85
-30.67	2.219	0	0	0	175.663
-10.903	8.23	0	0	0	879.389
8.918	13.267	0	0	0	1471.001
28.642	17.956	0	0	0	2006.794
48.257	22.635	0	0	0	2524.922
67.698	26.857	0	0	0	2993.819
86.664	29.711	0	0	0	3333.317
104.714	31.14	0	0	0	3533.136
121.465	32.297	0	0	0	3692.559
136.633	34.158	0	0	0	3903.032
150.023	36.827	0	0	0	4183.921
161.533	40.016	0	0	0	4517.897
171.085	43.25	0	0	0	4864.754
178.543	45.884	0	0	0	5162.445
183.748	47.566	0	0	0	5371.12
186.609	48.605	0	0	0	5511.307
187.144	49.61	0	0	0	5634.999
185.439	50.745	0	0	0	5759.201
181.647	51.828	0	0	0	5870.617
176.035	52.819	0	0	0	5966.236
168.955	53.719	0	0	0	6044.804
160.779	54.39	0	0	0	6091.929
151.792	54.424	0	0	0	6069.136
142.095	53.204	0	0	0	5917.758
131.623	50.328	0	0	0	5597.248
120.303	46.062	0	0	0	5128.65
108.222	41.252	0	0	0	4590.543
95.584	36.312	0	0	0	4028.313
82.555	30.821	0	0	0	3411.661
69.228	24.432	0	0	0	2711.569
55.62	17.34	0	0	0	1944.051
41.713	10.085	0	0	0	1157.297
27.513	3.3	0	0	0	412.337
13.06	-2.612	0	0	0	-248.087
-1.579	-7.552	0	0	0	-809.484
-16.28	-11.512	0	0	0	-1268.624
-30.825	-14.485	0	0	0	-1624.46
-44.915	-16.568	0	0	0	-1885.267
-58.255	-18.119	0	0	0	-2083.217
-70.654	-19.675	0	0	0	-2268.606
-81.963	-21.238	0	0	0	-2445.092
-91.992	-22.343	0	0	0	-2572.883
-100.593	-23.049	0	0	0	-2657.343
-107.656	-23.758	0	0	0	-2735.238
-113.086	-24.619	0	0	0	-2823.413
-116.831	-25.616	0	0	0	-2924.852
-118.9	-26.758	0	0	0	-3043.223
-119.372	-28.139	0	0	0	-3187.206
-118.409	-29.843	0	0	0	-3364.059
-116.244	-31.869	0	0	0	-3573.218
-113.107	-33.898	0	0	0	-3785
-109.108	-35.272	0	0	0	-3936.305
-104.24	-35.532	0	0	0	-3978.57
-98.508	-34.933	0	0	0	-3927.11
-92.062	-34.243	0	0	0	-3848.541
-85.193	-33.9	0	0	0	-3786.747
-78.255	-33.739	0	0	0	-3734.177
-71.552	-33.233	0	0	0	-3648.254
-65.211	-31.746	0	0	0	-3470.672
-59.189	-29.005	0	0	0	-3172.347
-53.348	-25.26	0	0	0	-2771.54
-47.52	-20.977	0	0	0	-2310.108
-41.556	-16.524	0	0	0	-1825.322
-35.366	-12.125	0	0	0	-1342.953
-28.955	-7.972	0	0	0	-885.795
-22.418	-4.254	0	0	0	-474.639
-15.864	-0.968	0	0	0	-111.91
-9.31	2.135	0	0	0	224.696
-2.651	5.237	0	0	0	554.165
4.272	8.165	0	0	0	864.715
11.572	10.543	0	0	0	1124.3
19.266	12.24	0	0	0	1320.178
27.259	13.42	0	0	0	1465.599
35.353	14.275	0	0	0	1577.532
43.294	14.97	0	0	0	1671.621
50.835	15.656	0	0	0	1762.455
57.791	16.509	0	0	0	1866.047
64.084	17.703	0	0	0	1998.769
69.662	18.991	0	0	0	2139.461
74.373	19.613	0	0	0	2218.222
77.939	19.013	0	0	0	2179.755
80.005	17.186	0	0	0	2016.312
80.177	14.353	0	0	0	1742.479
78.192	11.081	0	0	0	1408.052
74.079	8.337	0	0	0	1104.924
68.123	6.677	0	0	0	893.048
60.739	5.937	0	0	0	768.159
52.384	5.756	0	0	0	704.171
43.423	5.752	0	0	0	667.637
34.041	5.492	0	0	0	616.269
24.272	4.761	0	0	0	525.059
14.189	3.995	0	0	0	429.419
4.105	4.182	0	0	0	419.89
-5.395	5.941	0	0	0	561.218
-13.711	8.471	0	0	0	790.143
-20.56	9.795	0	0	0	926.978
-26.012	8.684	0	0	0	844.989
-30.389	5.327	0	0	0	540.786
-34.206	0.307	0	0	0	53.411
-37.904	-5.438	0	0	0	-533.743
-41.577	-10.399	0	0	0	-1074.772
-45.117	-14.117	0	0	0	-1511.689
-48.505	-17.812	0	0	0	-1942.348
-51.615	-21.621	0	0	0	-2376.097
-53.908	-23.313	0	0	0	-2607.276
-54.835	-21.97	0	0	0	-2537.4
-54.374	-19.775	0	0	0	-2348.016
-52.952	-18.707	0	0	0	-2220.715
-51.168	-18.691	0	0	0	-2168.429
-49.497	-18.576	0	0	0	-2105.967
-48.009	-17.304	0	0	0	-1942.392
-46.459	-14.874	0	0	0	-1671.457
-44.555	-12.236	0	0	0	-1374.08
-42.113	-10.192	0	0	0	-1126.316
-39.105	-8.946	0	0	0	-955.616
-35.673	-8.43	0	0	0	-864.7
-31.967	-7.977	0	0	0	-798.153
-27.928	-6.219	0	0	0	-629.364
-23.325	-2.46	0	0	0	-283.681
-17.824	2.807	0	0	0	209.539
-11.249	7.771	0	0	0	695.029
-3.963	9.626	0	0	0	910.937
3.393	7.68	0	0	0	772.756
10.371	4.359	0	0	0	482.675
16.783	2.07	0	0	0	263.934
22.676	1.552	0	0	0	206.327
28.315	2.729	0	0	0	324.516
34.005	5.222	0	0	0	592.261
39.896	8.328	0	0	0	940.313
45.929	11.471	0	0	0	1302.867
51.826	14.345	0	0	0	1637.697
57.082	16.592	0	0	0	1900.955
61.165	18.131	0	0	0	2079.675
63.814	19.474	0	0	0	2220.567
65.143	21.017	0	0	0	2366.258
65.588	22.697	0	0	0	2519.807
65.769	24.378	0	0	0	2675.725
66.209	25.771	0	0	0	2810.888
67.079	26.318	0	0	0	2874.672
68.205	25.812	0	0	0	2844.355
69.2	24.636	0	0	0	2749.124
69.628	23.309	0	0	0	2631.732
69.195	22.284	0	0	0	2530.846
67.811	21.607	0	0	0	2450.82
65.471	20.54	0	0	0	2325.021
62.307	18.748	0	0	0	2122.413
58.706	17.186	0	0	0	1932.84
55.051	16.316	0	0	0	1808.199
51.399	15.185	0	0	0	1671.918
47.519	13.075	0	0	0	1457.518
43.101	10.461	0	0	0	1197.262
37.911	8.129	0	0	0	953.792
31.833	6.085	0	0	0	726.596
24.923	4.029	0	0	0	491.75
17.456	2.196	0	0	0	274.183
9.822	0.925	0	0	0	109.783
2.44	0.289	0	0	0	11.774
-4.293	0.305	0	0	0	-12.552
-10.043	1.098	0	0	0	50.153
-14.652	2.445	0	0	0	178.484
-18.231	3.489	0	0	0	289.308
-21.065	3.506	0	0	0	307.085
-23.474	2.333	0	0	0	205.709
-25.742	0.012	0	0	0	-18.718
-28.005	-3.103	0	0	0	-335.646
-30.163	-6.209	0	0	0	-667.402
-32.036	-8.97	0	0	0	-974.01
-33.581	-11.906	0	0	0	-1294.436
-34.933	-15.439	0	0	0	-1665.961
-36.385	-19.444	0	0	0	-2081.887
-38.224	-23.129	0	0	0	-2474.282
-40.503	-25.21	0	0	0	-2722.902
-43.027	-25.022	0	0	0	-2754.879
-45.543	-23.302	0	0	0	-2623.316
-47.938	-21.61	0	0	0	-2465.917
-50.223	-20.864	0	0	0	-2374.924
-52.466	-20.907	0	0	0	-2350.416
-54.72	-21.138	0	0	0	-2346.968
-56.955	-20.969	0	0	0	-2311.833
-59.058	-20.155	0	0	0	-2218.425
-60.883	-18.878	0	0	0	-2079.59
-62.282	-17.549	0	0	0	-1933.699
-63.132	-16.518	0	0	0	-1817.627
-63.382	-16.001	0	0	0	-1757.915
-63.041	-15.924	0	0	0	-1752.144
-62.114	-15.833	0	0	0	-1758.314
-60.593	-15.445	0	0	0	-1743.682
-58.524	-15.133	0	0	0	-1733.436
-56.063	-15.654	0	0	0	-1792.878
-53.429	-17.3	0	0	0	-1952.327
-50.77	-19.414	0	0	0	-2158.262
-48.063	-20.85	0	0	0	-2305.738
-45.15	-20.889	0	0	0	-2319.681
-41.811	-19.446	0	0	0	-2179.311
-37.901	-16.934	0	0	0	-1914.599
-33.475	-14.146	0	0	0	-1600.235
-28.751	-11.566	0	0	0	-1291.997
-24.008	-9.234	0	0	0	-1008.098
-19.479	-6.923	0	0	0	-737.671
-15.202	-4.202	0	0	0	-443.075
-11.043	-0.993	0	0	0	-111.299
-6.761	2.369	0	0	0	235.061
-2.13	5.332	0	0	0	549.202
2.898	7.201	0	0	0	764.697
8.165	7.676	0	0	0	845.782
13.345	6.948	0	0	0	801.061
18.057	5.489	0	0	0	670.011
22.013	3.952	0	0	0	514.703
25.08	2.724	0	0	0	378.083
27.261	1.822	0	0	0	269.553
28.666	1.181	0	0	0	187.944
29.381	0.534	0	0	0	110.218
29.308	-0.694	0	0	0	-18.081
28.165	-2.883	0	0	0	-236.324
25.635	-5.646	0	0	0	-514.572
21.562	-8	0	0	0	-764.186
16.018	-9.275	0	0	0	-918.454
9.28	-9.479	0	0	0	-970.145
1.783	-8.905	0	0	0	-940.992
-5.985	-7.832	0	0	0	-855.778
-13.571	-6.45	0	0	0	-733.518
-20.615	-4.882	0	0	0	-586.444
-26.868	-3.164	0	0	0	-418.804
-32.158	-1.251	0	0	0	-227.192
-36.325	0.937	0	0	0	-5.536
-39.177	3.323	0	0	0	237.915
-40.499	5.593	0	0	0	473.093
-40.077	7.457	0	0	0	671.633
-37.738	8.832	0	0	0	824.277
-33.349	10.012	0	0	0	958.245
-26.766	11.696	0	0	0	1141.234
-17.973	13.966	0	0	0	1387.362
-7.268	15.853	0	0	0	1611.019
4.81	16.628	0	0	0	1738.927
17.614	16.378	0	0	0	1766.443
30.469	15.372	0	0	0	1708.336
42.73	13.631	0	0	0	1564.206
53.87	11.319	0	0	0	1351.297
63.58	9.104	0	0	0	1135.484
71.726	7.576	0	0	0	978.359
78.227	6.692	0	0	0	884.315
82.939	5.975	0	0	0	813.533
85.618	5.094	0	0	0	732.321
86.003	4.255	0	0	0	652.65
83.947	3.983	0	0	0	618.866
79.461	4.467	0	0	0	650.333
72.719	5.411	0	0	0	724.626
64.009	6.322	0	0	0	798.479
53.655	6.698	0	0	0	822.995
41.985	6.262	0	0	0	767.33
29.353	5.185	0	0	0	642.187
16.172	3.979	0	0	0	493.407
2.874	2.994	0	0	0	356.913
-10.125	2.244	0	0	0	239.514
-22.415	1.668	0	0	0	139.43
-33.653	1.005	0	0	0	33.331
-43.662	-0.372	0	0	0	-138.16
-52.43	-2.93	0	0	0	-422.84
-60.033	-6.549	0	0	0	-814.371
-66.555	-10.699	0	0	0	-1264.8
-72.006	-14.741	0	0	0	-1709.927
-76.342	-18.378	0	0	0	-2113.665
-79.597	-21.949	0	0	0	-2500.144
-81.801	-25.332	0	0	0	-2857.496
-82.902	-27.693	0	0	0	-3110.81
-82.917	-28.867	0	0	0	-3242.595
-81.948	-29.176	0	0	0	-3278.792
-80.131	-28.73	0	0	0	-3228.915
-77.666	-27.702	0	0	0	-3111.321
-74.761	-26.326	0	0	0	-2951.904
-71.567	-24.763	0	0	0	-2769.893
-68.126	-23.005	0	0	0	-2568.658
-64.352	-20.861	0	0	0	-2332.141
-60.087	-18.261	0	0	0	-2051.84
-55.201	-15.476	0	0	0	-1749.341
-49.674	-12.942	0	0	0	-1464.224
-43.597	-10.859	0	0	0	-1218.727
-37.136	-9.136	0	0	0	-1010.474
-30.457	-7.478	0	0	0	-816.735
-23.618	-5.471	0	0	0	-599.639
-16.589	-2.982	0	0	0	-342.08
-9.283	-0.204	0	0	0	-55.656
-1.638	2.503	0	0	0	230.716
6.307	4.733	0	0	0	479.622
14.407	6.373	0	0	0	677.214
22.462	7.649	0	0	0	839.762
30.275	8.941	0	0	0	1000.448
37.739	10.676	0	0	0	1199.663
44.854	13.065	0	0	0	1460.981
51.706	16.049	0	0	0	1782.502
58.425	19.458	0	0	0	2150.13
65.143	23.148	0	0	0	2549.549
71.948	27.016	0	0	0	2969.1
78.863	30.959	0	0	0	3397.456
85.799	34.626	0	0	0	3800.88
92.504	37.362	0	0	0	4115.763
98.643	38.741	0	0	0	4296.345
103.89	38.778	0	0	0	4335.647
108.001	37.736	0	0	0	4252.527
110.857	35.974	0	0	0	4079.948
112.461	33.854	0	0	0	3855.843
112.913	31.791	0	0	0	3625.611
112.355	30.094	0	0	0	3425.482
110.908	28.875	0	0	0	3272.509
108.659	28.196	0	0	0	3176.094
105.551	27.651	0	0	0	3099.575
101.266	26.166	0	0	0	2940.26
95.451	23.489	0	0	0	2665.481
88.058	20.837	0	0	0	2379.619
79.364	19.263	0	0	0	2183.387
69.766	18.365	0	0	0	2052.978
59.534	16.777	0	0	0	1870.495
48.745	13.701	0	0	0	1556.075
37.327	9.345	0	0	0	1114.378
25.221	4.623	0	0	0	618.795
12.592	0.814	0	0	0	187.732
-0.214	-1.485	0	0	0	-112.39
-12.873	-2.99	0	0	0	-333.998
-25.238	-5.141	0	0	0	-604.703
-37.285	-8.669	0	0	0	-998.912
-48.989	-13.169	0	0	0	-1490.049
-60.308	-17.978	0	0	0	-2020.438
-71.187	-22.669	0	0	0	-2544.958
-81.567	-27.091	0	0	0	-3040.475
-91.355	-31.074	0	0	0	-3484.201
-100.315	-34.093	0	0	0	-3824.662
-108.065	-35.613	0	0	0	-4009.812
-114.166	-35.452	0	0	0	-4019.35
-118.235	-33.716	0	0	0	-3860.16
-120.111	-31.018	0	0	0	-3588.009
-119.967	-28.487	0	0	0	-3310.675
-118.189	-26.885	0	0	0	-3108.844
-115.207	-26.256	0	0	0	-3000.034
-111.4	-26.429	0	0	0	-2978.814
-107.065	-27.385	0	0	0	-3047.944
-102.324	-28.831	0	0	0	-3180.191
-97.039	-29.868	0	0	0	-3287.779
-90.917	-29.809	0	0	0	-3295.893
-83.726	-28.761	0	0	0	-3200.696
-75.452	-27.222	0	0	0	-3040.521
-66.237	-25.061	0	0	0	-2805.525
-56.417	-22.282	0	0	0	-2501.355
-46.612	-19.926	0	0	0	-2228.881
